OBJECTID,EO_ID,VT_LISTED,US_TE,US_TE_DESC,LAST_OBS,COMM_TYPE,TYPE_CODE,TYPE_DESC,VIEW_NAME,LAYER_DATE,GlobalID,SHAPESTArea,SHAPESTLength
307170,10492,Y, , ,2018-07-15, ,P,Plant,VT_RARE_VW,2021/06/17,{6CA5D5F9-11A5-4A51-B991-FD8654ABA716},3533.4222,325.978581401764
307171,32276,N, , ,2019-05-25, ,A,Animal,VT_RARE_VW,2021/06/17,{6D1AAD66-347E-4253-A945-53A851170E31},432488.5796975,4449.58433443533
307174,5388,N, , ,2019-09-11, ,P,Plant,VT_RARE_VW,2021/06/17,{6D5C9D0A-B3D1-4ADD-8AAC-D98837FFDCFB},152374.29705,7988.39737617148
307175,32132,N, , ,1878-1898, ,P,Plant,VT_RARE_VW,2021/06/17,{6D6A9E37-13D4-4E7A-8B64-01104D872BDE},29364.26335,1282.85394735982
307176,449,Y, , ,2010-11, ,P,Plant,VT_RARE_VW,2021/06/17,{6DE48118-4679-4628-9A90-4F48D01B5D05},16130.11795,509.802806289268
307177,8856,N, , ,2017-09-22, ,P,Plant,VT_RARE_VW,2021/06/17,{6DEF865B-1719-4825-8A45-E3A188DC5428},19374.80965,1031.25223288107
307178,32278,N, , ,2006-06-15, ,A,Animal,VT_RARE_VW,2021/06/17,{6EA1C8BE-B63A-48D0-B33C-5A8417AA63BC},17195.4744,1938.41427793743
307179,32898,Y, , ,2015, ,A,Animal,VT_RARE_VW,2021/06/17,{6EE554F6-8F95-4C46-9235-6DFB05734D94},62431.356,1254.64405747346
307180,34024,N, , ,2020-10-23, ,P,Plant,VT_RARE_VW,2021/06/17,{6F7A243F-E7C5-4EF4-BF10-145083BA2A90},4707.7565,502.242556407366
307181,33461,N, , ,2019-07-26, ,A,Animal,VT_RARE_VW,2021/06/17,{6F997A7C-7124-4D42-A0FB-0541F92DA201},1951.2764,156.842431684415
307182,32549,N, , ,2019-08-15, ,P,Plant,VT_RARE_VW,2021/06/17,{6FB85614-90B0-4D51-B201-6DF13ECBF05D},13528.93335,1155.22882789297
307184,11681,N, , ,2016-06-23, ,P,Plant,VT_RARE_VW,2021/06/17,{701E0DA4-3E75-45C1-9B5B-530EAFAEAEC0},1635.67565,452.104852089889
307185,11112,N, , ,2016-09-22, ,P,Plant,VT_RARE_VW,2021/06/17,{7029CEC6-A37F-4525-A334-545C41E0E1B8},200.12475,90.9179425570408
307186,8833,N, , ,2009-08-31, ,P,Plant,VT_RARE_VW,2021/06/17,{7099AB30-9C82-423A-ACC8-2B2720FAC3C6},1951.0489,156.833308886819
307187,32154,N, , ,2018-09-05, ,P,Plant,VT_RARE_VW,2021/06/17,{70B9A686-93ED-49FC-9451-35A9CFCC0685},312.518,62.7474305903918
307188,32949,Y, , ,2017-10-06, ,P,Plant,VT_RARE_VW,2021/06/17,{70BF7BC5-B579-4FD2-BD3A-E41F1E2BFF43},2140.9466,409.975845298224
307190,32410,N, , ,2005-09-24, ,P,Plant,VT_RARE_VW,2021/06/17,{716F8462-11B2-4CDA-B55F-149A69EE367E},7643.94485,858.831901513383
307191,11709,N, , ,2015-07-28, ,A,Animal,VT_RARE_VW,2021/06/17,{71B30F6C-E84F-4D3F-813C-A124EF89B4EA},7803.2848,313.648300953429
307192,8044,Y, , ,2019-07-09, ,P,Plant,VT_RARE_VW,2021/06/17,{721A71C4-1ABF-4997-BCA1-A1DE5B0CC434},1950.9799,156.830530905271
307193,8712,N, , ,2012-10-03, ,P,Plant,VT_RARE_VW,2021/06/17,{7273320D-7DF8-4738-91D7-A8E737280C20},9273.8383,376.526593284075
307195,6127,Y, , ,2016-10-14, ,P,Plant,VT_RARE_VW,2021/06/17,{72EE1828-6848-4218-B88A-3E666A3E7A7A},133708.8889,3556.96969926613
307196,5915,Y, , ,2018, ,P,Plant,VT_RARE_VW,2021/06/17,{73101B18-997C-483E-A754-74458986657E},45202.26445,1567.87968902154
307197,9976,N, , ,2012-08-30, ,P,Plant,VT_RARE_VW,2021/06/17,{741DD2BC-4B77-43AB-9049-89A3EAF58E1C},153.2333,75.7251652818175
307198,8211,N, , ,1984-06-16, ,P,Plant,VT_RARE_VW,2021/06/17,{744F9411-8021-490F-8DD8-C32FA0392F3F},31215.678,627.322028736728
307199,32505,Y, , ,2017-07-12, ,P,Plant,VT_RARE_VW,2021/06/17,{7466416B-BBF4-475E-A8D9-426D33C1B727},702.308,94.0954516152953
307201,8018,N, , ,1983-08-07, ,P,Plant,VT_RARE_VW,2021/06/17,{7488654A-B280-4203-8CA2-7A6962F0AAFD},499431.64405,2509.23984908972
307202,8738,N, , ,1990-09-03, ,P,Plant,VT_RARE_VW,2021/06/17,{74FF0D2D-966E-4351-8EBE-E7F7A78804C8},124858.7439,1254.62411561897
307204,32338,N, , ,1985-08-16, ,P,Plant,VT_RARE_VW,2021/06/17,{7598CF49-2206-4CD4-869B-FAC209EF72DB},246729.74885,1927.22154671694
307205,743,N, , ,1993-07-09, ,P,Plant,VT_RARE_VW,2021/06/17,{75C3307E-B228-4E8E-9A2C-905A11A34FC0},2611.3317,292.387077827682
307206,32200,N, , ,2020-09-19, ,P,Plant,VT_RARE_VW,2021/06/17,{75DE76F0-2ED6-4593-B110-595EEE36D83D},28399.4311,3615.19988308011
307207,894,N, , ,1990-07-14, ,P,Plant,VT_RARE_VW,2021/06/17,{762374ED-49AC-492A-AC59-935F45FC5F61},252.7248,56.4456315955593
307208,9124,N, , ,1963-07-25, ,P,Plant,VT_RARE_VW,2021/06/17,{76570D2B-AB6F-4F54-A0F9-AD32BF02892D},475727.6399,5758.74370210137
307212,11678,N, , ,2016-06-10, ,P,Plant,VT_RARE_VW,2021/06/17,{76F8F957-FE0E-4CF8-B58C-3D02D1B853F5},1619.6307,208.204795528632
307213,11674,N, , ,2014-10-03, ,P,Plant,VT_RARE_VW,2021/06/17,{7715FA0D-2736-46A3-979C-4FA3B313D6B3},252.7248,56.4456315955593
307214,268,N, , ,2004-08-14, ,P,Plant,VT_RARE_VW,2021/06/17,{771B594E-2E40-468C-A07A-522D7AABBE85},17328.258,550.629433543966
307216,1383,N, , ,1982, ,P,Plant,VT_RARE_VW,2021/06/17,{7774BEB2-A233-4102-A8B7-7BE7CEA497E3},31215.678,627.322028736728
307217,5482,N, , ,1982, ,P,Plant,VT_RARE_VW,2021/06/17,{7797D686-6453-44BE-BBCC-1A30C8433CFA},499430.1133,2509.23600310726
307218,32238,N, , ,2015, ,P,Plant,VT_RARE_VW,2021/06/17,{77D024EB-21B0-4E95-9CE4-D093E6C1E212},8534.95535,581.421588042784
307219,33140,N, , ,2018-10-15, ,P,Plant,VT_RARE_VW,2021/06/17,{77E0524F-703D-4178-B58B-E93D5BA4CBD1},1409.80525,188.336502422759
307220,3624,N, , ,2008-06-09, ,P,Plant,VT_RARE_VW,2021/06/17,{78F81CB8-7718-4E60-A0C0-559DDEF6ADDD},1950.9799,156.830530905271
307221,9017,Y, , ,2009-02-03, ,A,Animal,VT_RARE_VW,2021/06/17,{790B46E6-E7BE-4809-B037-E75D7383D22D},31214.4441,627.309628725845
307222,11704,N, , ,2015-07-09, ,A,Animal,VT_RARE_VW,2021/06/17,{7940EA43-1336-4DBF-B857-ED7EB3575F64},7803.2848,313.648300953429
307224,5747,Y, , ,2002-06-27, ,P,Plant,VT_RARE_VW,2021/06/17,{7A65827B-720A-40F2-85BD-8C4819381A9A},2465.6536,302.330202459412
307226,32469,N, , ,1976, ,P,Plant,VT_RARE_VW,2021/06/17,{7B9D92E6-E9FD-4CD0-9E4E-C8C01A91A7DD},93366.19575,1148.58082343313
307227,32236,N, , ,2014-09-17, ,P,Plant,VT_RARE_VW,2021/06/17,{7B9F7B67-13AC-4702-AD8C-2E87A4E36CB7},153.15255,43.9260297055884
307229,32366,N, , ,2014-07-14, ,P,Plant,VT_RARE_VW,2021/06/17,{7BCBB922-3DEF-4187-86E5-699E73D73619},2562.0536,312.996845480703
307231,10503,N, , ,2009-06-30, ,P,Plant,VT_RARE_VW,2021/06/17,{7C1C7AA6-0816-4B56-9053-50EB187C9E45},1121.2073,194.57803185242
307235,32540,N, , ,2017-08-23, ,P,Plant,VT_RARE_VW,2021/06/17,{7CB82226-9189-4BF6-A61E-ECF42E0FCAC8},362.30195,76.5504627575904
307236,9206,Y, , ,2015-08-31, ,P,Plant,VT_RARE_VW,2021/06/17,{7CE3B8C7-8CAD-42E9-9B1B-AF1B5D903843},1820.82715,216.714032473642
307237,32472,N, , ,2017-06-17, ,P,Plant,VT_RARE_VW,2021/06/17,{7D049A9F-14E6-4601-AF4D-B6B2BF7B00FE},485.91005,103.490615008647
307238,11697,N, , ,2015-07-29, ,A,Animal,VT_RARE_VW,2021/06/17,{7DE196C2-78DD-4372-ACDD-5642DCBB02DE},7803.2848,313.648300953429
307239,11756,N, , ,2018-09-16, ,P,Plant,VT_RARE_VW,2021/06/17,{7DE41AB0-1C24-45B4-8759-FF85F632612C},52699.16775,1750.48369304364
307240,33775,N, , ,2019-06-16, ,P,Plant,VT_RARE_VW,2021/06/17,{7DE72E17-F86F-4F77-80EE-71F23148D34A},1252.41895,125.540573381282
307241,33344,N, , ,2019-09-10, ,P,Plant,VT_RARE_VW,2021/06/17,{7E89F609-1FC0-4683-98E7-6985F88C79DC},1657.3408,244.63653482615
307243,10564,N, , ,1959-08-18, ,P,Plant,VT_RARE_VW,2021/06/17,{7EC4FD51-1260-4391-96CB-E468155B0D52},499431.64405,2509.23984908972
307244,8667,Y, , ,2015-09-02, ,P,Plant,VT_RARE_VW,2021/06/17,{7ECF3DC8-1A20-40B5-A7D2-04C41D362906},1924.77875,232.38652947777
307245,5808,Y, , ,2018-07-12, ,P,Plant,VT_RARE_VW,2021/06/17,{7ED370EC-882E-4F51-9949-DA35A7E085CF},252.7248,56.4456315955593
307246,9282,N, , ,1899-06-06, ,P,Plant,VT_RARE_VW,2021/06/17,{801CEDE2-80E6-4021-8EC6-F34FED59D509},1796472.7282,5471.40199966886
307250,6147,N, , ,1999-09-20, ,P,Plant,VT_RARE_VW,2021/06/17,{80CAB881-9B37-4E6B-BA65-8E188EC4783A},31215.1368,627.316591269565
307251,9481,N, , ,2006-09-16, ,P,Plant,VT_RARE_VW,2021/06/17,{8104B58A-5139-4B3F-B351-343648959AD6},175080.9048,3486.93273842143
307253,1293,N, , ,2016-08-16, ,P,Plant,VT_RARE_VW,2021/06/17,{823444D2-8FB8-493E-BE69-4B45DEB1289E},3375.61085,470.256960744972
307254,32471,N, , ,2017-06-17, ,P,Plant,VT_RARE_VW,2021/06/17,{824D4FC0-1A2B-4BA6-8445-10870FE7927D},770.04345,139.050390800763
307255,4603,Y, , ,1999-10-06, ,P,Plant,VT_RARE_VW,2021/06/17,{827248DB-E0A7-4485-B656-6221FB8CCE33},421035.6692,7221.05932475499
307256,10527,N, , ,2012-09-21, ,P,Plant,VT_RARE_VW,2021/06/17,{82CB0E9F-BDE2-488B-BD70-786CA05A2B31},702.38325,94.1004747036854
307257,32243,N, , ,2016-08-12, ,P,Plant,VT_RARE_VW,2021/06/17,{835F8547-7BCA-4FF7-B9CF-5F71FFE2CA10},1951.2764,156.842431684415
307258,1737,Y, , ,2010-07-08, ,P,Plant,VT_RARE_VW,2021/06/17,{83628BD8-B3A9-4E1B-8C94-0446BC8C5119},2809.2143,188.190080646192
307259,11484,N, , ,2005-05-31, ,P,Plant,VT_RARE_VW,2021/06/17,{838CC23B-2143-4488-8121-36529278A812},1308.09915,193.726675861169
307260,3276,Y, , ,2020-07-02, ,P,Plant,VT_RARE_VW,2021/06/17,{83D5B947-43C1-4B6A-B9EA-C36AB5171144},1585.2555,154.448168781802
307262,9555,N, , ,2012-08-23, ,P,Plant,VT_RARE_VW,2021/06/17,{841A32C5-06C4-4618-969B-C43D7D9647BF},14518.7223,2440.72083826424
307264,32289,N, , ,2008-05-25, ,A,Animal,VT_RARE_VW,2021/06/17,{8466A4A8-7D91-4B18-B867-31F2D852A3B2},124857.6615,1254.61868229629
307269,32447,Y, , ,2018, ,A,Animal,VT_RARE_VW,2021/06/17,{860B93CC-EB20-460E-945B-5C8E0DDE60C2},1117322.6346815,7156.91870329128
307271,32510,N, , ,2017-07-20, ,P,Plant,VT_RARE_VW,2021/06/17,{864F9019-B6F1-406D-9C6D-7A6310B04E99},925.4034,157.061758591142
307272,32302,N, , ,2018-05-15, ,A,Animal,VT_RARE_VW,2021/06/17,{8692CB25-8AD8-42A5-B1B6-DAC4217A60A3},344934.29535,2823.03773252521
307274,2029,N, , ,2017-05-04, ,P,Plant,VT_RARE_VW,2021/06/17,{86D9CABE-0228-4328-BD07-171ED5A50378},54171.4103,1424.4410185925
307275,32316,N, , ,2020-05-27, ,A,Animal,VT_RARE_VW,2021/06/17,{86DB3D0E-8F37-4710-817A-2139E857AE5C},118099.8649,1806.73579526287
307276,3370,N, , ,1997-06-23, ,P,Plant,VT_RARE_VW,2021/06/17,{8749B05A-9733-4AF0-A2A7-F10AC0F618CB},22551.7408,533.20497698094
307277,10566,N, , ,1851-08-12, ,P,Plant,VT_RARE_VW,2021/06/17,{875F8D9B-9E40-427D-AADA-A92A4B724F32},70174.31725,1507.73280599877
307278,9523,N, , ,2019-06-18, ,P,Plant,VT_RARE_VW,2021/06/17,{87825D0E-8531-4D85-8670-1005FEDD4289},165654.41155,3439.41419168532
307279,3194,N, , ,2019-09-23, ,P,Plant,VT_RARE_VW,2021/06/17,{87A67F6A-1758-4985-89CB-D9D42B16422D},38613.4018,2601.60596842689
307281,10139,N, , ,2007-08-21, ,P,Plant,VT_RARE_VW,2021/06/17,{88D373B2-FBF3-40F5-B7DF-EBF7AEEAED5A},9747.62795,447.968725965598
307282,32529,N, , ,2018-08, ,P,Plant,VT_RARE_VW,2021/06/17,{8917FD07-DF7D-4481-B281-119F89B34A3A},2015.71465,310.6741977338
307283,3836,N, , ,2012-08-20, ,P,Plant,VT_RARE_VW,2021/06/17,{8A3A26B0-C129-41A2-B57E-6C9CFDDE972A},62429.5809,1254.62623000118
307286,10743,N, , ,2019-10-16, ,P,Plant,VT_RARE_VW,2021/06/17,{8B952680-BECA-40E7-9208-0150F77BEC89},4791.78085,347.613752186405
307287,9441,N, , ,1968, ,P,Plant,VT_RARE_VW,2021/06/17,{8C73A1E4-1DED-4775-B37A-09C508D639A8},32081.5504,900.559625889888
307288,32454,N, , ,1995-09-20, ,P,Plant,VT_RARE_VW,2021/06/17,{8C9E3993-1CD3-47EB-9F16-AB3D960AA543},499427.9092,2509.23046900861
307292,32526,N, , ,2012-06-21, ,P,Plant,VT_RARE_VW,2021/06/17,{8CFBF748-1A76-41BC-8DED-30BA988CBB07},1078.40965,218.270040543034
307293,33030,N, , ,2018-06-27, ,P,Plant,VT_RARE_VW,2021/06/17,{8D05064E-4AEE-452F-8014-9E25A1FE645D},368.22925,72.5046999355675
307294,5659,N, , ,2018-08-05, ,P,Plant,VT_RARE_VW,2021/06/17,{8D283E15-750B-4FDE-BFA3-DEA4DEA62406},100319.2907,7973.0010868764
307297,32311,N, , ,2006-09-05, ,A,Animal,VT_RARE_VW,2021/06/17,{8E848286-9C25-4FBF-A9BB-8594D35666E2},31214.4441,627.309628725845
307299,32386,Y, , ,1873, ,P,Plant,VT_RARE_VW,2021/06/17,{8EE2F346-952C-460C-B21E-AE1DF6CFD25D},38904.48565,1351.98817914504
307300,32279,N, , ,2017-06, ,A,Animal,VT_RARE_VW,2021/06/17,{8EE96CF9-7F38-4A58-A018-449C491DF542},23410.3807,940.955449793414
307301,9306,N, , ,2005, ,P,Plant,VT_RARE_VW,2021/06/17,{8F14CF71-7B0C-4068-8041-E387363476C2},57840.9984,951.626337420165
307302,10732,N, , ,2015-06-01, ,P,Plant,VT_RARE_VW,2021/06/17,{8FADABB6-CC91-48F9-90F5-1894D4E7E34B},31215.678,627.322028736728
307304,9200,Y, , ,1995, ,P,Plant,VT_RARE_VW,2021/06/17,{903830AD-6C12-4B05-9B88-BE2E855FCFA7},87303.2043,2271.38377073145
307305,11752,N, , ,2018-10-17, ,P,Plant,VT_RARE_VW,2021/06/17,{903D0581-F61A-4299-88F7-831508066B7C},10262.7887,1535.57098592446
307307,32363,N, , ,2020-05-25, ,P,Plant,VT_RARE_VW,2021/06/17,{906A8F15-E9A3-4572-9D33-E3B1EE54C8E2},5275.7519,592.607619812656
307308,33651,Y, , ,2019-10-21, ,A,Animal,VT_RARE_VW,2021/06/17,{90B34BF2-18CF-4D9B-A838-E41260D64859},31215.678,627.322028736728
307310,4674,Y, , ,2015-08-31, ,A,Animal,VT_RARE_VW,2021/06/17,{915A6681-BA8B-4D06-ABED-4AE808A440CC},2859324.07915,38833.6855658802
307312,5279,Y, , ,2020-08-10, ,P,Plant,VT_RARE_VW,2021/06/17,{9251A7F4-799D-41AE-A3FD-38CA492E9097},2822.145666,426.23010597959
307313,32393,N, , ,2011-06-06, ,P,Plant,VT_RARE_VW,2021/06/17,{9281B617-F2CE-47A3-9717-245484E7C5F2},702.308,94.0954516152953
307314,3465,Y, , ,2018-07-18, ,P,Plant,VT_RARE_VW,2021/06/17,{92C6BA8A-6988-4306-9260-9BA3874337B5},34461.084902,947.24224828173
307315,4067,Y, , ,2006-06-07, ,P,Plant,VT_RARE_VW,2021/06/17,{93083A3C-8BC8-429D-9FDE-6A3FE69FBC08},20862.01065,532.73266108965
307316,32277,N, , ,2015-06-21, ,A,Animal,VT_RARE_VW,2021/06/17,{931FD4EF-1247-4397-B2AD-C36481DF8D3F},312.1756,62.7341321250412
307317,32514,N, , ,2017-05-17, ,A,Animal,VT_RARE_VW,2021/06/17,{93404703-C862-4951-9137-6E300DFCD30C},280930.282,1881.92983024026
307318,225,N, , ,2018-07-10, ,P,Plant,VT_RARE_VW,2021/06/17,{934ECA69-B777-402E-ADC8-1F0B6A0BEC7F},17684.23675,1014.81992023843
307319,32254,N, , ,2016-08-23, ,P,Plant,VT_RARE_VW,2021/06/17,{93ECDAFE-1539-465C-9E35-BE5E9244F3C3},594.19035,124.039854245053
307321,32627,N, , ,1993-05-31, ,P,Plant,VT_RARE_VW,2021/06/17,{94D6A47C-BC07-4181-AE27-319539EA138D},70233.372,940.97028954405
307322,11660,N, , ,2017-08-23, ,P,Plant,VT_RARE_VW,2021/06/17,{94F9F74E-C37B-448F-8DA7-CDCC75E20E8B},769.55545,150.005373703656
307323,5069,N, , ,2018-07-20, ,P,Plant,VT_RARE_VW,2021/06/17,{95571548-088E-48DF-8AB7-166130CD2D24},37968.97615,1341.31689751901
307324,9843,Y, , ,2009-07-08, ,P,Plant,VT_RARE_VW,2021/06/17,{95E17637-28BC-4C88-8365-59C6A80C60F7},1950.84025,156.824955383332
307325,9374,Y, , ,2010-11-14, ,P,Plant,VT_RARE_VW,2021/06/17,{962392FE-DF80-4F7C-9ECB-7864169DC8A5},7803.7027,313.656665589224
307327,3054,Y, , ,1907-07-03, ,P,Plant,VT_RARE_VW,2021/06/17,{96440E24-DA1B-4935-90B8-693C8EEEC59A},62449.8573,6308.09322404454
307328,211,N, , ,2020-10-22, ,P,Plant,VT_RARE_VW,2021/06/17,{968754D1-19B6-421A-BCA8-D73272965C57},8501.0562,1575.15406336486
307329,32389,N, , ,2014-09-05, ,P,Plant,VT_RARE_VW,2021/06/17,{96CAD360-9D3E-4A25-A432-B93D10EFFB56},21054.9958,768.483762321049
307330,11504,N, , ,2016, ,A,Animal,VT_RARE_VW,2021/06/17,{97509FB2-3576-4D03-B708-3DD25B689F2E},5418.67965,413.204789906886
307331,32118,N, , ,2016-10-18, ,P,Plant,VT_RARE_VW,2021/06/17,{97C02456-D04A-4826-AF80-CE901E5C9EDC},453.95165,124.570407222927
307333,9011,N, , ,2017-09, ,P,Plant,VT_RARE_VW,2021/06/17,{98A0F7E6-0C88-4B1C-973D-FF3FCE1151A1},124856.9773,1254.61523979575
307335,3425,N, , ,1878-07-05, ,P,Plant,VT_RARE_VW,2021/06/17,{99C6809F-BC64-4462-9950-249A6DF87A4E},499431.3396,2509.23908429728
307336,9535,N, , ,2011-08-25, ,P,Plant,VT_RARE_VW,2021/06/17,{99D828EF-A7D4-4F7F-B7A2-A3AA890F2E53},16242.04705,647.333953405108
307337,9530,N, , ,2017, ,P,Plant,VT_RARE_VW,2021/06/17,{99EBFB7E-3FF8-4CB0-A7D9-38504D9870E4},2235.76505,455.814843073098
307338,8200,N, , ,1987-08-19, ,P,Plant,VT_RARE_VW,2021/06/17,{9A0A9449-A519-4154-B6FE-F19027CC2D7A},1951.0489,156.833308886819
307339,32382,Y, , ,2013-08-22, ,P,Plant,VT_RARE_VW,2021/06/17,{9A308813-4C9D-43AC-B37C-6D2B7DC8DA5E},4847.4985,499.043008961066
307340,9863,N, , ,2017-07-20, ,P,Plant,VT_RARE_VW,2021/06/17,{9A916ECA-EDA5-4E24-881A-0CF6B3FA5C67},1939.5433,247.362532634201
307341,812,N, , ,2019-07-30, ,P,Plant,VT_RARE_VW,2021/06/17,{9AF7887B-ED2C-4619-8847-F5548540A7D3},5292.11765,874.639127193435
307342,3768,Y, , ,2014-08-05, ,P,Plant,VT_RARE_VW,2021/06/17,{9AFD8B1B-312E-4DFF-8F01-EB84E8AD4154},4977.25795,580.568366376076
307343,10373,N, , ,2011-04-28, ,A,Animal,VT_RARE_VW,2021/06/17,{9B1AA03A-84ED-4C59-8A84-D4B1A16523F2},8558.28735,421.086596613662
307344,32158,N, , ,2018-10-12, ,P,Plant,VT_RARE_VW,2021/06/17,{9BC584E7-76EB-46E0-A236-8C6CB6FDFC3C},1318.4418,265.450511292902
307345,11646,N, , ,2001-06, ,P,Plant,VT_RARE_VW,2021/06/17,{9BD02EDA-39FF-4523-A76F-C3EA97BA64CC},124858.3824,1254.62230569193
307346,4950,N, , ,2013-05-22, ,P,Plant,VT_RARE_VW,2021/06/17,{9BEBFEA2-75F7-45A5-A659-2B0E1C50B18C},30551.5492,915.927375214475
307348,10267,N, , ,2013, ,P,Plant,VT_RARE_VW,2021/06/17,{9C5DDB3E-7A6E-41D8-9396-0C99A914DC01},1951.0679,156.834072495613
307349,9178,N, , ,1982-07-21, ,P,Plant,VT_RARE_VW,2021/06/17,{9C74E87A-0275-4C2F-BE6C-13F6544C9E9E},7624.5028,875.301754567014
307350,33041,Y, , ,2019, ,A,Animal,VT_RARE_VW,2021/06/17,{9CD5782E-DE8B-4557-8EFD-19E06FF12EEB},31215.678,627.322028736728
307352,7847,Y, , ,2014-09-26, ,P,Plant,VT_RARE_VW,2021/06/17,{9D889442-7020-4827-87CE-F9240B78FCFB},919.2356,123.423143352164
307353,32218,N, , ,2019-09-11, ,P,Plant,VT_RARE_VW,2021/06/17,{9DB8A14C-5159-4D6E-A692-2E8D0DDE71E7},18564.05785,2247.63135308524
307355,32253,N, , ,2016-08-23, ,P,Plant,VT_RARE_VW,2021/06/17,{9E746A67-7D04-4245-9CFC-375EF6C07B49},282.31355,79.5997121339731
307358,1648,N, , ,2012-07-09, ,P,Plant,VT_RARE_VW,2021/06/17,{A05004D2-8DEC-4B5E-AD1A-FBB1F602EBDF},1745.57375,152.033767701459
307361,616,Y, , ,1998, ,A,Animal,VT_RARE_VW,2021/06/17,{A1B3DA7B-7E7C-4EC6-9F35-7C58127FB88F},2637396.91875,63628.1135985302
307362,33784,N, , ,2020-07-16, ,P,Plant,VT_RARE_VW,2021/06/17,{A1D04675-E909-47C9-8A5E-EA28DD3146B2},252.7248,56.4456315955593
307363,11487,N, , ,2004-10-27, ,P,Plant,VT_RARE_VW,2021/06/17,{A1DBD3C9-792B-4271-9C02-3506C130BAD4},1735.3856,312.979447174435
307364,32126,N, , ,2016-09-01, ,P,Plant,VT_RARE_VW,2021/06/17,{A1DCAD4E-6B81-4A08-B63A-BC3B35F39DF0},252.7248,56.4456315955593
307365,11716,N, , ,2020-07-30, ,P,Plant,VT_RARE_VW,2021/06/17,{A1F3FF7F-34B8-436E-9422-9C190BD00BE4},1810.64135,215.564023242811
307366,32415,N, , ,1916-08, ,P,Plant,VT_RARE_VW,2021/06/17,{A1FF2DF6-7168-4AFD-839C-3EDC800F66A6},32321.41995,3615.60248230791
307367,32169,Y, , ,2016-07, ,A,Animal,VT_RARE_VW,2021/06/17,{A23617EB-FC1A-4339-BDDD-4FD349EE18F7},109286.1739,11297.9331531844
307368,8074,Y, , , , ,A,Animal,VT_RARE_VW,2021/06/17,{A28355B2-18DD-4697-9BA3-91E376483B01},27572.98435,1186.72435109946
307369,32458,N, , ,1994-09-05, ,P,Plant,VT_RARE_VW,2021/06/17,{A29623CB-1809-429B-B07F-C91E83C378C3},3803.88425,451.044098655047
307370,11501,Y, , ,2013-10-09, ,P,Plant,VT_RARE_VW,2021/06/17,{A310A759-E7B3-427B-9E35-AFA626BB403E},1951.2764,156.842431684415
307371,7009,Y, , ,2019-07-07, ,P,Plant,VT_RARE_VW,2021/06/17,{A32CDB61-1A84-4DB1-9AE9-98E61AB563FA},5789.33915,358.472424597083
307372,6271,N, , ,2017-01-18, ,P,Plant,VT_RARE_VW,2021/06/17,{A33EC79A-B56F-4749-9A0B-EE2F1167FD41},12780.095359,990.076512664222
307374,10819,N, , ,1984-06-01, ,P,Plant,VT_RARE_VW,2021/06/17,{A40F4F46-D1F5-423D-9899-89FC88C1D92B},17557.9292,470.47960759632
307375,32335,N, , ,2016, ,P,Plant,VT_RARE_VW,2021/06/17,{A4AA7D60-F121-495B-B1E6-E08CBE4984BC},1960.27265,156.987053543773
307376,8770,Y, , ,2009-08-06, ,P,Plant,VT_RARE_VW,2021/06/17,{A562884B-EDA3-4416-B065-82E81803AC96},12268.24,914.548105416004
307377,32290,N, , ,2020-07-29, ,A,Animal,VT_RARE_VW,2021/06/17,{A580338E-91C8-436A-9375-5D2B9C8AE32F},334615.98265,34347.2969284341
307379,9304,N, , ,1987-09-02, ,P,Plant,VT_RARE_VW,2021/06/17,{A6C03EC6-D214-439A-92F1-E446DDA739A6},17558.1361,470.482376249665
307380,9069,N, , ,2005-07-21, ,P,Plant,VT_RARE_VW,2021/06/17,{A6D6AEFB-D27C-48BD-8ECB-23073318288D},7803.0852,313.644276007047
307381,32418,N, , ,2014-06-04, ,P,Plant,VT_RARE_VW,2021/06/17,{A72AA792-E020-431F-9B05-F104F1F897B5},562.98475,251.850252354242
307382,8048,Y, , ,2020-08-31, ,P,Plant,VT_RARE_VW,2021/06/17,{A79FB84B-C319-4432-8FAF-3AB6A8A9D13E},5813.9451,932.355466312877
307385,32475,Y, , ,2015, ,A,Animal,VT_RARE_VW,2021/06/17,{A85900A1-82B8-4BC0-96B4-356FB51BB6D3},31215.678,627.322028736728
307386,32572,Y, , ,2016-08-25, ,P,Plant,VT_RARE_VW,2021/06/17,{A862ABD3-E6E6-407D-9ABD-0CAAE3057351},1248.6684,125.466511650139
307387,4366,Y, , ,1996-09-10, ,P,Plant,VT_RARE_VW,2021/06/17,{A891C3B3-FB8C-4E4A-A9FB-D6E2653ED9A0},7803.7573,313.657778841629
307388,9938,N, , ,2012-08-29, ,P,Plant,VT_RARE_VW,2021/06/17,{A89CCD46-44FB-40CE-B233-ED8E59FC5A26},12162.774,714.737379998691
307389,2534,Y, , ,2018-07-09, ,P,Plant,VT_RARE_VW,2021/06/17,{A8E10159-8031-4FCF-82E8-3642A39B2CE7},71471.1383,1119.93442193016
307390,11717,N, , ,2016-07-23, ,P,Plant,VT_RARE_VW,2021/06/17,{A8E1E7F8-6676-4CF4-9DE4-F52CAB79C72C},6320.05235,786.891741905479
307392,11652,N, , ,2014-07-25, ,P,Plant,VT_RARE_VW,2021/06/17,{A9796EDB-27A5-45E4-B68A-68ACC47853E9},2.6129,5.73934132657451
